well,gfp_mcherry,gfp_nir,para
A01,6.186046511627907,2.109641955132967
A02,1.504575771676749,0.4913440786150526
A03,1.5145395799676897,0.5246943294502744
A04,0.12847277982977356,0.04537616843633723
A05,0.25773195876288657,0.09257626520895786
A06,0.6426735218508998,0.18140156578193622
A07,11.412558909693033,1.9096321549445392
A08,13.381555153707053,2.297250261051166
A09,5.031905195989061,0.5900852705638232
A10,5.400205233453053,1.1303167088700503
A11,12.41002015548517,2.052401746724891
A12,20.091324200913242,4.1191936897458366
B01,12.706900942195059,5.429356666105782
B02,1.8248654325850073,0.8129588060425894
B03,1.6267123287671232,0.7309941520467835
B04,0.08634087376964256,0.021533933890822955
B05,0.2711323763955343,0.1449995857154694
B06,0.6807238917482982,0.3029738044187564
B07,12.516680010675207,3.4515332073826475
B08,10.833431569020394,2.3497951752389623
B09,0.07084159818645508,0.08246693959296675
B10,13.650505574280528,2.1466990337474416
B11,15.665024630541872,3.7002147782508756
B12,14.231738035264483,2.9016337644656227
C10,11.924821775761503,5.378413047461975
C11,19.70426409903714,5.266553754335027
D01,10.647856950310002,4.167660589538252
D02,1.1400812927530484,0.4027617951668585
D03,0.07048458149779736,0.05819028222286878
D05,12.243134242366045,3.8435226071273085
D06,0.13648771610555052,0.02206392233499338
D07,9.795382275680907,2.7536343358203217
D08,10.234353833649418,3.075424436404119
D09,11.048988285410012,2.722090081926983
D10,15.155131264916468,2.860782153676673
D11,12.3342175066313,3.6600691171850457
D12,11.946241911398706,3.3426183844011144
E01,14.325875600327983,4.38748041303387
E02,2.1881344461989625,0.635285371540567
E03,12.457693309034106,2.888211445991389
E04,14.667314230208838,4.723674383868558
E05,15.666384897154128,5.037530606510657
E07,18.45029239766082,3.303551104029137
E08,16.078326894898094,3.9598204192371047
E09,10.643415514131089,1.9983430823688901
E10,9.570552147239264,1.6039146391192063
E12,8.370260955194485,1.6108812836906103
F01,12.116650987770461,3.765449841908594
F02,1.5373485259540605,0.45264195097918464
F03,12.483437440848002,2.911442363156137
F04,12.698412698412698,4.389286215117094
F05,6.726665429578771,1.8439834485822988
F06,7.6669754039312545,3.00145878920496
F07,16.565260058881258,3.426978574551814
F08,13.0775843541801,3.308654729109275
F09,13.90850042360915,3.363975753683112
F10,10.15115080728272,2.6493039964077236
F11,17.109544468546638,5.494249300590613
F12,4.003021148036254,1.669100771959107
G01,15.116869918699186,5.819187845822001
G02,1.3354569958343543,0.3860219422998781
G03,0.6310604894566723,0.2269054904252759
G04,14.00437636761488,3.147613330304702
G05,12.58507940744695,3.848217707934074
G06,0.25796661608497723,0.12546526703191
G07,15.346858638743456,2.77738415757404
G08,18.871915393654522,2.922883666779007
G09,0.36032619002465394,0.19035813891717207
G10,9.335219236209335,1.5780348866008562
G11,16.049809754410237,2.209898678230413
G12,13.75176304654443,2.219648716464003
H01,15.217998882057016,8.449043751637412
H02,1.9006548474684553,0.7143304718340748
H03,1.1182108626198082,0.8167459974037214
H04,18.926934483688328,4.945560912193272
H05,19.240239183960604,8.116443508349631
H06,0.9512485136741973,0.35122930255895635
H07,8.19981149858624,2.525357068929828
H08,21.30281690140845,4.604941291585128
H09,0.4936917169500823,0.29346003353828953
H10,10.216998191681736,2.416124186279419
H11,13.990461049284578,3.1527890056588523
H12,5.5320648343904155,2.1749521988527727
